order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,old_name
ORD100230,P1721,Sports,3655.57,1510.07,2374.74,Pending,U3422,Central,Low,2025-05-14,6,Credit Card,item_196
ORD100231,P1079,Groceries,2341.88,1909.79,1868.3,Refunded,U2329,West,Low,2024-12-10,19,COD,item_292
ORD100232,P1301,Sports,3225.43,2257.55,7224.24,Processing,U2923,East,Low,2024-02-05,8,Credit Card,item_378
ORD100233,P1146,Toys,2206.84,1914.05,156.83,Processing,U2754,Central,Low,2024-02-28,19,UPI,item_81
ORD100234,P1258,Books,4832.04,3425.48,970.83,Pending,U2663,East,Medium,2024-08-08,15,UPI,item_250
ORD100235,P1943,Groceries,2881.1,1572.5,5017.58,Pending,U2850,Central,Medium,2024-02-03,11,Credit Card,item_419
ORD100236,P1471,Clothing,1105.41,497.05,1586.57,Pending,U3178,South,High,2025-08-10,10,Credit Card,item_473
ORD100237,P1006,Groceries,,257.1,4317.63,Completed,U3311,Central,High,2025-02-23,6,Debit Card,item_454
ORD100238,P1171,Furniture,4331.23,2439.83,1399.76,Completed,,Central,Medium,2024-01-18,14,Debit Card,item_215
ORD100239,P1777,Books,3595.01,2191.2,3866.83,Cancelled,U3370,West,Medium,2025-07-08,17,Net Banking,item_96
ORD100240,P1135,Books,,3466.97,5840.16,Processing,U2946,West,Medium,2024-01-06,9,Debit Card,item_34
ORD100241,P1407,Toys,2780.53,2459.27,3746.05,Refunded,U2221,East,Low,2024-08-31,14,Credit Card,item_282
ORD100242,P1915,Groceries,1896.68,1607.08,1238.2,Processing,U2628,South,High,2024-02-16,1,Net Banking,item_350
ORD100243,P1202,Electronics,3176.09,2373.31,7343.54,Processing,,Central,Low,2024-06-17,15,Net Banking,item_286
ORD100244,P1478,Groceries,1836.06,485.24,1822.62,Refunded,U2395,South,High,2025-08-20,6,Debit Card,item_486
ORD100245,P1328,Groceries,4715.66,247.83,7123.24,Completed,U2700,Central,Low,2025-07-01,10,UPI,item_108
ORD100246,P1773,Books,1365.37,376.1,433.59,Cancelled,U2485,North,Medium,2025-04-06,3,COD,item_282
ORD100247,P1473,Sports,383.44,39.44,5130.68,Pending,U2070,West,Low,2024-02-24,20,Credit Card,item_210
ORD100248,P1306,Groceries,2664.38,2649.78,713.38,Refunded,U2511,West,High,2025-02-09,2,Debit Card,item_113
ORD100249,P1790,Books,4937.72,1294.74,2525.93,Processing,U3185,South,High,2024-07-05,18,UPI,item_323
ORD100250,P1764,Sports,3404.0,441.25,4371.07,Refunded,U3370,North,Medium,2024-07-06,20,Credit Card,item_496
ORD100251,P1419,Sports,3970.83,3048.87,4447.29,Refunded,U2493,North,Low,2025-01-29,12,Net Banking,item_324
ORD100252,P1414,Sports,596.66,3501.93,1910.22,Processing,U3418,West,High,2025-08-13,5,Credit Card,item_167
ORD100253,P1512,Toys,677.59,1111.03,5915.67,Cancelled,U3344,West,High,2024-04-03,18,COD,item_71
ORD100254,P1822,Sports,2783.07,1403.59,4985.3,Processing,U2125,West,Low,2025-06-28,3,Debit Card,item_189
ORD100255,P1503,Electronics,3840.7,2203.07,7668.27,Completed,U2724,Central,Low,2024-01-20,6,Debit Card,item_479
ORD100256,P1997,Clothing,,2500.82,7649.31,Processing,U2520,East,High,2024-04-08,1,UPI,item_409
ORD100257,P1842,Books,135.62,1574.8,7622.0,Cancelled,U2601,North,Medium,2024-06-01,7,COD,item_82
ORD100258,P1681,Toys,997.76,2290.73,3144.41,Completed,U2153,South,Medium,2024-10-19,11,Credit Card,item_486
ORD100259,P1813,Sports,4875.06,3648.23,7753.06,Completed,U2076,North,High,2024-11-02,8,Net Banking,item_379
ORD100260,P1425,Sports,1933.71,3476.01,4197.27,Refunded,U3397,East,Low,2025-09-21,19,UPI,item_453
ORD100261,P1703,Groceries,457.13,854.35,6792.18,Cancelled,U3104,East,High,2024-01-25,12,UPI,item_272
ORD100262,P1132,Clothing,3187.05,817.31,7452.24,Refunded,U2628,Central,Low,2025-01-21,10,UPI,item_56
ORD100263,P1570,Sports,,3915.47,5824.43,Completed,U2557,Central,Low,2025-03-01,14,COD,item_331
ORD100264,P1498,Electronics,132.22,2807.78,6968.89,Refunded,U2734,West,Medium,2025-03-01,8,UPI,item_257
ORD100265,P1526,Clothing,1192.13,2672.18,5194.68,Completed,U2776,East,Low,2024-10-28,20,Net Banking,item_434
ORD100266,P1000,Groceries,3314.14,136.46,6674.32,Refunded,,West,Low,2024-07-07,6,COD,item_375
ORD100267,P1474,Groceries,453.49,2952.58,3508.5,Cancelled,,Central,High,2025-02-11,14,COD,item_262
ORD100268,P1930,Toys,4751.39,192.7,2474.05,Processing,U3160,North,High,2025-02-13,11,COD,item_355
ORD100269,P1757,Furniture,1274.67,1707.16,7160.39,Refunded,U2702,East,Medium,2024-10-30,12,UPI,item_214
ORD100270,P1383,Groceries,4794.59,1422.58,1737.07,Completed,,East,Low,2024-10-01,20,Debit Card,item_334
ORD100271,P1381,Groceries,,3348.36,2541.11,Refunded,U2851,Central,Medium,2025-09-28,13,Debit Card,item_324
ORD100272,P1010,Furniture,1878.95,1835.65,3662.11,Pending,U2203,West,High,2024-03-22,17,COD,item_237
ORD100273,P1579,Electronics,2561.57,854.37,5742.08,Completed,U2019,Central,High,2025-04-28,13,Credit Card,item_357
ORD100274,P1771,Groceries,,779.4,4223.07,Processing,U2799,Central,Medium,2024-02-21,6,Debit Card,item_440
ORD100275,P1845,Clothing,,1418.58,4598.92,Cancelled,U3252,Central,Medium,2025-05-10,15,Credit Card,item_169
ORD100276,P1504,Sports,3598.12,3224.78,6193.94,Pending,U2311,West,Low,2025-08-01,2,Debit Card,item_184
ORD100277,P1619,Furniture,1674.09,3959.06,3023.48,Completed,U3430,Central,High,2025-09-22,12,Credit Card,item_234
ORD100278,P1822,Furniture,1379.61,2824.57,807.59,Completed,U2539,Central,Medium,2025-03-20,3,COD,item_306
ORD100279,P1043,Furniture,2434.27,2892.18,3242.98,Pending,U2728,West,High,2025-09-18,3,Net Banking,item_489
ORD100280,P1165,Books,,2877.75,7827.9,Completed,U2021,East,Low,2025-01-15,14,COD,item_451
ORD100281,P1508,Groceries,4046.17,3610.17,4776.02,Completed,U2541,North,Medium,2024-05-09,5,Debit Card,item_61
ORD100282,P1025,Books,942.2,654.26,3818.09,Pending,U3197,South,Low,2024-03-31,14,UPI,item_349
ORD100283,P1267,Electronics,2242.41,642.36,7435.44,Refunded,U2440,West,Medium,2024-02-22,12,Net Banking,item_302
ORD100284,P1265,Clothing,615.1,692.16,6913.93,Cancelled,U3092,South,Medium,2024-05-04,2,UPI,item_253
ORD100285,P1935,Clothing,533.53,1684.44,6062.24,Cancelled,U2135,Central,High,2025-08-06,5,COD,item_274
ORD100286,P1754,Furniture,4797.94,2318.43,2004.21,Processing,U2510,West,Medium,2024-06-14,6,COD,item_190
ORD100287,P1508,Electronics,2987.41,614.07,1694.27,Pending,,South,High,2025-01-10,14,COD,item_5
ORD100288,P1133,Furniture,2597.8,517.63,4982.55,Pending,U2102,South,Low,2024-01-17,13,COD,item_322
ORD100289,P1841,Sports,3292.88,2227.88,268.53,Pending,U2536,Central,Low,2024-07-22,18,Net Banking,item_126
ORD100290,P1185,Books,4742.85,1013.76,5343.68,Processing,U2525,West,Medium,2024-04-01,19,Net Banking,item_445
ORD100291,P1200,Sports,655.23,3672.8,472.97,Cancelled,U3326,North,High,2024-12-24,19,Net Banking,item_469
ORD100292,P1278,Sports,3848.28,2399.92,2873.61,Refunded,U2959,East,High,2024-11-07,1,Net Banking,item_346
ORD100293,P1542,Groceries,913.56,1304.4,3097.65,Processing,U2952,Central,Medium,2024-09-22,15,Credit Card,item_441
ORD100294,P1807,Furniture,905.16,43.85,2215.55,Completed,U3002,North,High,2024-06-06,14,Debit Card,item_36
ORD100295,P1782,Clothing,,217.87,1864.42,Refunded,U3488,North,High,2025-10-02,15,Net Banking,item_170
ORD100296,P1186,Furniture,4921.02,610.63,4964.05,Pending,U3221,Central,Medium,2024-10-11,15,Credit Card,item_60
ORD100297,P1674,Groceries,,1970.21,4113.79,Processing,U2397,North,High,2025-04-18,18,Net Banking,item_497
ORD100298,P1487,Clothing,2702.64,1780.91,4978.27,Cancelled,U3390,East,Low,2024-08-31,14,Debit Card,item_325
ORD100299,P1683,Groceries,630.7,2086.88,7356.86,Pending,U2305,South,Low,2025-08-30,5,Debit Card,item_58
ORD100300,P1445,Books,2221.34,1460.47,221.41,Pending,U3063,North,Medium,2025-05-02,17,UPI,item_75
ORD100301,P1284,Electronics,,3160.21,1391.94,Processing,U2563,North,Low,2024-08-01,14,Debit Card,item_132
ORD100302,P1462,Toys,1273.17,1180.3,4896.67,Pending,U2725,Central,Medium,2024-04-25,14,Debit Card,item_8
ORD100303,P1899,Sports,3593.23,3720.17,1330.59,Refunded,U2888,Central,High,2024-08-20,20,UPI,item_260
ORD100304,P1295,Toys,2097.69,1315.86,4245.75,Completed,U2600,East,Medium,2024-05-03,8,Net Banking,item_416
ORD100305,P1806,Toys,3696.5,1259.17,3363.98,Refunded,U2052,West,Medium,2024-07-17,5,UPI,item_306
ORD100306,P1886,Books,2661.88,3624.78,3005.94,Cancelled,U3404,North,Medium,2025-02-10,18,Net Banking,item_303
ORD100307,P1713,Clothing,1675.36,2344.27,5942.23,Refunded,U3095,West,Low,2024-02-02,9,COD,item_479
ORD100308,P1247,Furniture,4859.41,575.13,4481.37,Completed,,East,Medium,2024-09-05,20,COD,item_39
ORD100309,P1682,Furniture,496.41,1710.64,5651.78,Pending,U2796,South,High,2024-02-23,19,Debit Card,item_51
ORD100310,P1341,Electronics,885.59,3267.79,6143.04,Refunded,U2451,Central,High,2024-09-08,8,Net Banking,item_423
ORD100311,P1749,Furniture,1581.54,1898.22,3759.07,Completed,U2061,East,High,2025-03-17,4,COD,item_381
ORD100312,P1959,Toys,1746.61,1793.77,619.92,Cancelled,U2823,Central,Medium,2024-09-01,5,Net Banking,item_441
ORD100313,P1946,Electronics,2763.84,705.15,2549.95,Refunded,U2774,Central,High,2025-07-14,14,COD,item_364
ORD100314,P1695,Furniture,2293.54,1669.22,4088.2,Pending,U2033,South,Medium,2024-10-30,19,COD,item_202
ORD100315,P1764,Toys,1885.21,41.04,5304.32,Processing,U2661,West,Low,2025-04-05,18,COD,item_77
ORD100316,P1367,Sports,3316.56,2304.23,4914.16,Cancelled,U2866,East,Low,2025-02-08,12,COD,item_348
ORD100317,P1086,Clothing,1328.76,1412.94,307.7,Refunded,U3071,South,Low,2024-09-12,16,UPI,item_298
ORD100318,P1426,Clothing,4871.69,3272.5,7868.7,Processing,U3241,North,High,2024-04-04,1,COD,item_313
ORD100319,P1883,Electronics,4042.15,1281.33,3614.81,Processing,U2128,North,Medium,2024-04-19,11,Net Banking,item_123
ORD100320,P1471,Books,,1103.93,1464.76,Cancelled,U2203,Central,Medium,2024-02-11,16,Net Banking,item_454
ORD100321,P1435,Clothing,3868.47,70.77,5454.47,Processing,U2798,East,High,2025-05-21,19,Credit Card,item_173
ORD100322,P1912,Books,,3173.27,1708.94,Refunded,U3315,West,Low,2024-08-01,10,COD,item_461
ORD100323,P1913,Sports,1345.66,2162.61,5659.03,Completed,U2346,West,Medium,2024-05-29,11,UPI,item_337
ORD100324,P1484,Toys,2856.2,1729.98,1219.73,Cancelled,U2760,North,Medium,2025-01-24,3,UPI,item_177
ORD100325,P1748,Furniture,1257.52,3323.7,898.94,Completed,,East,Medium,2024-08-08,18,UPI,item_448
ORD100326,P1040,Sports,2486.16,130.01,3176.07,Processing,U3178,South,Medium,2024-06-30,11,COD,item_26
ORD100327,P1862,Groceries,3315.42,1070.14,2834.81,Processing,U2631,East,Medium,2024-11-24,17,Debit Card,item_1
ORD100328,P1322,Furniture,3358.06,1144.38,325.51,Completed,U2037,South,High,2024-08-24,2,COD,item_176
ORD100329,P1420,Books,3699.79,3114.65,6189.55,Refunded,,East,High,2024-07-01,20,UPI,item_334
ORD100330,P1542,Books,2412.01,2512.11,815.82,Refunded,U2196,South,Medium,2025-07-10,8,Net Banking,item_382
ORD100331,P1104,Clothing,3757.44,2412.01,3209.03,Refunded,U2371,South,Low,2024-08-14,5,UPI,item_412
ORD100332,P1235,Furniture,1372.54,1145.7,2625.45,Processing,U3158,Central,Low,2025-08-13,9,Net Banking,item_12
ORD100333,P1199,Groceries,2296.44,2629.34,1676.53,Completed,U2691,Central,Medium,2024-09-25,4,UPI,item_224
ORD100334,P1075,Books,4524.53,1737.33,2266.62,Processing,U2429,North,Medium,2025-06-02,1,Net Banking,item_191
ORD100335,P1316,Groceries,1071.15,1754.9,3625.41,Cancelled,U3216,North,Low,2025-01-15,11,UPI,item_362
ORD100336,P1179,Toys,1872.73,3010.0,7691.33,Refunded,U2891,West,Low,2024-11-09,1,Net Banking,item_497
ORD100337,P1552,Books,,3786.22,654.53,Processing,U2821,West,High,2025-01-09,2,Net Banking,item_46
ORD100338,P1427,Electronics,1505.27,2486.62,7336.99,Cancelled,U2834,South,High,2024-06-27,14,UPI,item_300
ORD100339,P1696,Books,2456.63,1736.26,6689.6,Processing,U2975,Central,High,2024-10-15,6,Debit Card,item_319
ORD100340,P1192,Sports,3762.75,1868.02,819.26,Completed,U2730,East,High,2025-07-10,7,Debit Card,item_37
ORD100341,P1747,Groceries,1848.64,1463.96,6305.65,Refunded,U2230,Central,Medium,2025-06-10,15,Debit Card,item_72
ORD100342,P1865,Sports,4116.55,2793.6,4205.66,Refunded,U2807,North,Medium,2024-09-18,3,Net Banking,item_440
ORD100343,P1173,Furniture,2755.71,709.16,759.38,Cancelled,U2731,East,Low,2024-02-22,12,UPI,item_12
ORD100344,P1307,Books,670.09,1988.38,315.21,Completed,U2721,West,Medium,2024-06-29,18,COD,item_384
ORD100345,P1079,Clothing,4834.74,2470.54,704.41,Completed,U3249,Central,Low,2024-03-18,3,COD,item_153
ORD100346,P1642,Furniture,1409.88,2451.05,1014.71,Completed,U2815,South,Medium,2024-01-13,17,Credit Card,item_382
ORD100347,P1429,Groceries,1046.67,2118.09,6604.02,Refunded,U2144,East,Low,2024-12-31,12,COD,item_79
ORD100348,P1196,Clothing,782.48,3365.3,6804.38,Cancelled,U2758,West,Medium,2024-06-18,13,COD,item_268
ORD100349,P1896,Books,,3925.69,6092.83,Processing,U3033,North,Low,2024-06-12,8,COD,item_434
ORD100350,P1696,Sports,4540.92,699.64,3212.71,Completed,U2543,West,Low,2024-02-23,18,UPI,item_196
ORD100351,P1103,Sports,4197.92,3522.05,5506.38,Completed,U2392,Central,High,2024-04-03,5,Credit Card,item_492
ORD100352,P1952,Groceries,3651.47,244.23,601.37,Cancelled,U2485,South,High,2025-03-31,6,COD,item_54
ORD100353,P1651,Toys,1183.48,1101.07,2265.38,Completed,U2118,Central,High,2024-03-26,3,Net Banking,item_495
ORD100354,P1116,Groceries,767.64,2916.86,1644.8,Completed,U2243,South,Low,2024-02-11,13,Debit Card,item_191
ORD100355,P1028,Toys,1655.12,3245.28,3702.61,Cancelled,U2991,North,Low,2024-01-27,19,Debit Card,item_71
ORD100356,P1366,Clothing,1308.51,3195.72,6113.71,Cancelled,,East,Low,2024-02-15,10,Net Banking,item_171
ORD100357,P1560,Furniture,4302.01,377.16,7141.33,Pending,U2407,West,High,2025-04-11,10,Credit Card,item_183
ORD100358,P1652,Furniture,2401.35,2886.06,3442.58,Cancelled,U2243,Central,Low,2025-08-23,7,Debit Card,item_121
ORD100359,P1732,Toys,2804.18,228.19,4564.36,Processing,U2912,West,High,2025-07-27,4,Credit Card,item_354
ORD100360,P1360,Groceries,3684.66,2057.22,7634.32,Pending,,West,High,2024-12-14,18,UPI,item_192
ORD100361,P1810,Clothing,361.27,1106.48,4724.65,Cancelled,,East,Medium,2025-02-04,5,Credit Card,item_384
ORD100362,P1476,Groceries,2727.75,2536.99,3043.54,Processing,U2063,South,Medium,2025-03-14,11,Net Banking,item_329
ORD100363,P1886,Sports,4168.87,2587.83,5020.53,Pending,U2089,West,Low,2025-04-20,7,Credit Card,item_275
ORD100364,P1457,Furniture,1629.82,2111.03,5763.09,Refunded,U3468,East,Low,2024-05-17,12,Net Banking,item_423
ORD100365,P1450,Electronics,1643.29,1249.56,460.67,Completed,U3046,West,High,2024-02-09,8,Net Banking,item_285
ORD100366,P1494,Books,2858.69,3070.62,5565.63,Processing,U2290,East,Low,2024-08-18,15,Net Banking,item_421
ORD100367,P1452,Furniture,,432.39,3855.83,Refunded,U2700,South,High,2025-02-04,1,Net Banking,item_24
ORD100368,P1863,Sports,807.71,172.13,4314.21,Cancelled,U3378,South,Medium,2024-08-12,3,Credit Card,item_438
ORD100369,P1572,Furniture,793.1,2613.6,7414.86,Pending,,East,Medium,2025-02-25,3,COD,item_186
ORD100370,P1942,Clothing,1733.25,2765.64,7699.62,Refunded,U2490,West,Low,2024-07-02,5,Net Banking,item_261
ORD100371,P1633,Sports,1091.5,1659.6,6360.84,Cancelled,,East,Low,2025-05-15,8,COD,item_406
ORD100372,P1493,Electronics,2199.4,1969.68,1459.97,Refunded,U2522,East,Medium,2025-02-12,13,COD,item_472
ORD100373,P1007,Electronics,4999.18,3428.51,2566.46,Refunded,U2902,Central,Low,2024-02-03,17,Debit Card,item_308
ORD100374,P1397,Electronics,4851.2,3433.4,4521.89,Completed,U2530,East,High,2024-01-12,20,Net Banking,item_458
ORD100375,P1975,Toys,819.38,2844.98,5069.69,Cancelled,U2105,South,High,2024-03-02,18,Credit Card,item_386
ORD100376,P1566,Books,4764.07,3597.32,4829.6,Cancelled,U3491,South,Medium,2024-12-21,15,Debit Card,item_270
ORD100377,P1081,Furniture,1157.13,3588.15,2298.56,Completed,,Central,Medium,2024-04-18,18,UPI,item_25
ORD100378,P1315,Furniture,4690.8,342.64,4553.09,Pending,U2542,East,High,2025-05-22,15,Debit Card,item_432
ORD100379,P1188,Clothing,109.82,760.71,7997.56,Cancelled,U2107,East,High,2024-08-16,12,Credit Card,item_449
ORD100380,P1716,Sports,995.08,1621.87,7256.73,Cancelled,U3112,Central,High,2025-01-25,4,Net Banking,item_433
ORD100381,P1846,Toys,1432.2,1464.16,1662.2,Refunded,U2418,South,Low,2024-10-10,1,UPI,item_122
ORD100382,P1748,Books,2199.78,726.16,5710.85,Refunded,U3131,West,Low,2024-12-05,3,Net Banking,item_357
ORD100383,P1030,Toys,3965.42,1772.38,912.94,Pending,U2940,Central,High,2024-09-22,16,Credit Card,item_361
ORD100384,P1051,Furniture,,1411.43,553.58,Cancelled,U3448,South,Low,2025-07-27,15,Net Banking,item_426
ORD100385,P1134,Furniture,3385.43,1397.4,3119.13,Processing,U2540,Central,High,2024-09-25,9,Net Banking,item_237
ORD100386,P1160,Clothing,2481.27,2594.6,2400.17,Processing,U2111,South,Medium,2025-02-06,19,Net Banking,item_340
ORD100387,P1733,Groceries,3657.28,3845.11,3859.1,Refunded,,East,Low,2024-07-27,19,Credit Card,item_321
ORD100388,P1324,Clothing,1396.88,323.74,4801.8,Refunded,U2627,North,Medium,2024-05-29,9,Credit Card,item_373
ORD100389,P1170,Groceries,2948.14,3714.77,7302.2,Processing,U2974,East,High,2024-03-29,14,COD,item_122
ORD100390,P1688,Books,4292.26,2872.19,7412.97,Processing,U3044,Central,Low,2025-02-08,2,Credit Card,item_194
ORD100391,P1900,Books,3857.2,1643.91,7633.57,Completed,U2624,South,High,2025-07-18,17,Net Banking,item_163
ORD100392,P1528,Groceries,194.11,3688.08,323.06,Pending,,Central,High,2024-06-20,18,Debit Card,item_248
ORD100393,P1532,Toys,3835.97,493.33,6191.57,Cancelled,U3030,South,Low,2025-02-05,4,Net Banking,item_270
ORD100394,P1941,Sports,3606.63,1103.68,7162.64,Pending,U3172,West,Medium,2025-05-12,2,COD,item_252
ORD100395,P1578,Electronics,4321.65,1694.69,3324.89,Pending,U2266,West,Medium,2024-01-22,15,Credit Card,item_209
ORD100396,P1223,Books,1102.27,1668.88,7903.96,Pending,U2427,Central,High,2025-07-10,19,Credit Card,item_388
ORD100397,P1191,Books,,980.22,843.88,Pending,U2227,East,High,2024-07-11,2,Net Banking,item_402
ORD100398,P1232,Groceries,401.33,3703.56,6544.87,Processing,U2680,Central,High,2025-07-04,13,Net Banking,item_174
ORD100399,P1593,Furniture,234.28,2419.73,2656.27,Cancelled,U2141,North,Low,2024-07-27,9,Debit Card,item_351
ORD100400,P1274,Books,3245.21,2042.47,5235.15,Completed,,West,Low,2024-07-21,15,UPI,item_393
ORD100401,P1176,Toys,4086.15,404.72,6283.01,Cancelled,U3124,West,Low,2024-02-25,6,Debit Card,item_8
ORD100402,P1806,Groceries,3256.39,3246.63,6721.57,Processing,U2135,East,Medium,2024-09-25,15,UPI,item_177
ORD100403,P1248,Clothing,468.39,3649.43,6545.75,Processing,U3091,Central,High,2024-10-12,5,COD,item_246
ORD100404,P1208,Toys,,1701.53,4768.69,Refunded,U2277,West,Low,2025-07-24,20,Credit Card,item_47
ORD100405,P1750,Groceries,2658.08,2651.56,5187.49,Pending,U3016,West,Low,2025-03-04,3,UPI,item_331
ORD100406,P1531,Furniture,1636.24,939.11,472.04,Refunded,U2341,North,Medium,2025-09-29,1,Debit Card,item_51
ORD100407,P1808,Books,300.62,1043.14,1764.03,Processing,U2698,South,Medium,2024-10-11,9,UPI,item_369
ORD100408,P1669,Toys,984.07,1260.15,301.64,Pending,U2735,East,Low,2024-11-13,5,COD,item_351
ORD100409,P1590,Clothing,3738.47,2425.11,5116.28,Pending,U3459,West,High,2025-04-19,10,COD,item_437
ORD100410,P1156,Groceries,761.41,3713.23,5687.74,Cancelled,U3123,Central,Medium,2024-06-07,8,Net Banking,item_174
ORD100411,P1509,Groceries,1394.57,939.75,4995.42,Pending,U3196,North,Medium,2025-04-11,1,UPI,item_82
ORD100412,P1440,Sports,2140.51,3674.51,4227.85,Cancelled,U2191,South,Medium,2025-05-30,8,Debit Card,item_147
ORD100413,P1583,Sports,4712.21,977.55,7218.69,Refunded,U3157,South,Low,2025-07-12,19,Credit Card,item_266
ORD100414,P1323,Sports,4121.56,3685.84,7834.11,Cancelled,U2074,North,High,2024-03-20,4,COD,item_46
ORD100415,P1414,Groceries,4462.43,2873.23,1428.82,Processing,U2597,Central,Low,2024-04-18,9,Credit Card,item_340
ORD100416,P1769,Furniture,3128.65,3669.45,2207.07,Processing,U3075,East,Medium,2024-03-12,9,UPI,item_410
ORD100417,P1908,Books,4539.84,446.59,6809.9,Refunded,U2492,South,Medium,2024-12-04,7,Debit Card,item_196
ORD100418,P1900,Clothing,4359.63,1392.78,7890.44,Completed,U2966,North,Low,2024-09-12,7,Credit Card,item_19
ORD100419,P1784,Toys,3362.91,3931.13,2099.99,Processing,U2009,East,High,2024-01-13,10,COD,item_137
ORD100420,P1822,Sports,,2938.68,2020.9,Processing,U3123,South,Low,2024-12-15,10,UPI,item_450
ORD100421,P1962,Furniture,2459.06,2374.62,4297.01,Processing,U2048,West,High,2025-07-19,1,Debit Card,item_368
ORD100422,P1775,Electronics,3879.64,308.98,1163.85,Completed,U2241,West,High,2024-07-15,15,COD,item_247
ORD100423,P1373,Books,3905.25,425.69,3453.78,Pending,U3219,West,Medium,2025-03-19,3,Net Banking,item_171
ORD100424,P1578,Sports,2719.05,1119.22,1864.74,Pending,U3159,East,Medium,2024-07-26,2,Debit Card,item_79
ORD100425,P1925,Toys,2159.84,1060.64,4934.94,Refunded,U3483,South,Medium,2025-05-20,3,Debit Card,item_172
