order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,new_name,final_price
ORD101158,P1845,Sports,2283.31,442.21,3022.01,Completed,U2173,East,High,2025-02-04,15,COD,item_367,521.81
ORD101162,P1958,Electronics,3977.17,899.37,4055.38,Completed,U2967,North,Medium,2024-03-02,20,UPI,item_55,1061.26
ORD101167,P1219,Books,1304.47,705.58,2500.74,Completed,U2019,West,High,2025-04-22,8,Credit Card,item_261,832.58
ORD101171,P1517,Furniture,4649.07,3273.2,2908.1,Completed,U2414,North,High,2025-08-30,3,Net Banking,item_233,3862.38
ORD101175,P1764,Sports,1429.33,2349.79,898.97,Completed,U2431,Central,Low,2024-07-12,16,Credit Card,item_445,2772.75
ORD101176,P1094,Toys,2738.26,1275.09,1313.33,Completed,U2526,North,High,2025-06-01,11,COD,item_444,1504.61
ORD101179,P1638,Toys,2798.06,2566.31,2231.02,Completed,U2016,North,Low,2025-08-28,11,UPI,item_419,3028.25
ORD101186,P1978,Groceries,1228.87,2603.36,1448.68,Completed,U2473,East,High,2025-05-28,6,Credit Card,item_169,3071.96
ORD101193,P1599,Toys,4001.49,3050.04,5169.54,Completed,U2641,East,Low,2024-04-16,7,UPI,item_200,3599.05
ORD101194,P1545,Groceries,4636.18,1161.31,4836.73,Completed,U3360,South,High,2025-04-19,1,Credit Card,item_261,1370.35
ORD101198,P1299,Groceries,3478.04,1385.73,2096.76,Completed,U3387,Central,Low,2024-09-19,5,UPI,item_123,1635.16
ORD101203,P1536,Electronics,4566.23,432.45,3019.14,Completed,U2046,West,Low,2025-09-21,16,Debit Card,item_111,510.29
ORD101207,P1348,Sports,4888.86,3035.08,1158.95,Completed,U3367,South,High,2024-08-11,5,COD,item_451,3581.39
ORD101213,P1731,Furniture,3063.94,3395.12,4536.66,Completed,U2671,East,Low,2025-04-15,20,UPI,item_470,4006.24
ORD101216,P1709,Groceries,,2686.55,366.95,Completed,U3067,West,Medium,2024-08-07,7,Credit Card,item_350,3170.13
ORD101219,P1328,Furniture,1044.41,995.13,7735.29,Completed,U2386,North,Low,2024-12-25,18,Debit Card,item_460,1174.25
ORD101224,P1507,Sports,2329.6,1069.75,1657.34,Completed,U3085,North,Medium,2025-05-19,18,Debit Card,item_117,1262.3
ORD101227,P1395,Electronics,,156.72,6555.83,Completed,U2107,South,High,2025-06-18,10,UPI,item_481,184.93
ORD101229,P1090,Toys,,530.82,2495.42,Completed,U3369,West,Low,2024-11-08,18,Net Banking,item_343,626.37
ORD101234,P1020,Groceries,4518.01,2125.31,163.37,Completed,U2231,South,High,2025-05-23,7,UPI,item_152,2507.87
ORD101235,P1404,Toys,3219.94,1159.58,5933.34,Completed,U2760,South,Medium,2024-08-09,5,Credit Card,item_75,1368.3
ORD101240,P1383,Furniture,746.79,2665.52,3652.04,Completed,U3046,Central,High,2025-02-12,16,Debit Card,item_347,3145.31
ORD101243,P1844,Electronics,4638.67,3641.65,2898.78,Completed,U2324,Central,Medium,2025-08-07,9,Net Banking,item_259,4297.15
ORD101244,P1712,Toys,2939.11,424.92,3691.54,Completed,U2258,North,Medium,2024-12-17,13,UPI,item_82,501.41
ORD101253,P1511,Furniture,4950.77,1525.82,5991.73,Completed,U2069,East,Low,2024-10-06,9,COD,item_335,1800.47
ORD101256,P1418,Groceries,747.1,277.45,5301.48,Completed,U2834,North,High,2025-04-23,1,Debit Card,item_203,327.39
ORD101259,P1347,Toys,2105.76,2513.52,3503.01,Completed,U3424,East,Medium,2024-04-07,14,Net Banking,item_164,2965.95
ORD101261,P1747,Clothing,,2015.28,1042.93,Completed,U3394,North,Medium,2024-08-25,11,COD,item_7,2378.03
ORD101268,P1407,Sports,4537.09,3646.24,340.57,Completed,U3147,South,Medium,2024-07-18,1,Credit Card,item_131,4302.56
ORD101269,P1573,Books,2930.83,2807.31,1004.4,Completed,U2931,North,Medium,2024-09-20,6,Credit Card,item_49,3312.63
ORD101276,P1961,Electronics,1201.29,1548.49,2830.28,Completed,U2641,North,Low,2024-12-24,6,Debit Card,item_391,1827.22
ORD101278,P1410,Groceries,2537.07,2848.71,1063.73,Completed,U2838,North,Medium,2024-02-01,8,COD,item_42,3361.48
ORD101280,P1708,Clothing,3642.38,1093.51,5313.07,Completed,U2455,North,Low,2024-10-31,16,Net Banking,item_269,1290.34
ORD101287,P1754,Clothing,2460.17,2433.91,1396.82,Completed,U2695,East,Medium,2025-03-15,4,COD,item_69,2872.01
ORD101288,P1212,Books,2859.14,2563.7,3457.51,Completed,U2371,North,Medium,2024-09-16,9,UPI,item_456,3025.17
ORD101294,P1681,Furniture,168.91,126.88,7321.72,Completed,U2271,South,High,2024-10-30,4,Credit Card,item_73,149.72
ORD101299,P1972,Sports,4829.2,2268.93,6525.01,Completed,U2177,East,High,2024-12-04,12,UPI,item_65,2677.34
ORD101301,P1545,Groceries,4451.13,3132.3,2539.33,Completed,U2833,North,Medium,2024-04-09,11,COD,item_370,3696.11
ORD101311,P1225,Clothing,2085.72,2558.38,2799.02,Completed,U2830,East,High,2025-05-26,19,Credit Card,item_484,3018.89
ORD101314,P1305,Groceries,1267.12,3528.88,3679.51,Completed,U2230,West,Low,2025-03-30,8,UPI,item_147,4164.08
ORD101317,P1885,Sports,3268.1,240.73,4452.41,Completed,U2582,Central,High,2025-09-25,10,UPI,item_255,284.06
ORD101318,P1596,Books,,2916.76,6908.93,Completed,U3066,Central,Low,2025-07-31,18,Debit Card,item_278,3441.78
ORD101322,P1566,Electronics,3612.87,3517.18,7742.19,Completed,U2854,West,High,2024-01-12,18,Credit Card,item_37,4150.27
ORD101324,P1171,Sports,381.26,1165.96,5716.91,Completed,U2065,South,Medium,2025-09-20,20,Net Banking,item_66,1375.83
ORD101350,P1138,Groceries,1668.53,3743.71,811.72,Completed,U2240,West,Medium,2025-06-21,17,Credit Card,item_377,4417.58
ORD101355,P1784,Toys,4390.88,3635.7,1131.34,Completed,U2798,South,Medium,2024-06-04,7,UPI,item_294,4290.13
ORD101359,P1036,Furniture,3327.35,3066.33,3486.54,Completed,U3134,West,High,2024-12-14,7,Debit Card,item_350,3618.27
ORD101366,P1770,Electronics,4198.81,1801.29,807.71,Completed,U2649,North,High,2024-09-19,17,UPI,item_436,2125.52
ORD101367,P1429,Books,2255.74,1629.58,6095.46,Completed,U3293,West,Medium,2025-06-20,7,COD,item_90,1922.9
ORD101386,P1901,Books,2021.68,2788.49,7557.03,Completed,U2141,East,Medium,2025-08-21,15,COD,item_373,3290.42
ORD101404,P1744,Toys,4427.67,2824.51,2951.37,Completed,U2897,West,Low,2024-05-24,15,UPI,item_498,3332.92
ORD101405,P1008,Sports,2728.16,3819.95,6367.68,Completed,U3015,West,High,2024-06-14,11,COD,item_85,4507.54
ORD101407,P1449,Books,168.39,3404.21,7901.08,Completed,U2230,East,Low,2025-03-26,3,UPI,item_311,4016.97
ORD101410,P1735,Toys,2076.65,2299.3,4463.65,Completed,U2844,West,Low,2024-01-04,16,COD,item_118,2713.17
ORD101413,P1096,Books,3498.7,1629.89,456.61,Completed,U2427,East,High,2025-04-06,18,Net Banking,item_213,1923.27
ORD101414,P1061,Clothing,2088.77,2467.3,483.71,Completed,U2336,Central,Medium,2025-08-31,11,UPI,item_357,2911.41
ORD101420,P1223,Furniture,308.8,3708.56,1577.27,Completed,U3299,South,Low,2025-03-21,15,UPI,item_384,4376.1
ORD101439,P1633,Books,3091.72,1640.92,1223.69,Completed,U2018,West,High,2024-06-18,10,UPI,item_268,1936.29
ORD101444,P1640,Groceries,4186.01,3213.38,3988.23,Completed,U2665,North,Low,2025-08-25,19,Net Banking,item_436,3791.79
ORD101446,P1096,Furniture,1552.82,2168.47,3412.74,Completed,U2713,South,Low,2024-07-22,12,COD,item_238,2558.79
ORD101447,P1819,Electronics,3865.45,2104.37,4998.16,Completed,U2897,West,Medium,2024-04-02,7,COD,item_342,2483.16
ORD101452,P1569,Books,4545.64,3790.2,6631.31,Completed,U2609,South,Medium,2024-02-09,1,UPI,item_221,4472.44
ORD101454,P1528,Toys,3532.61,1638.35,7669.72,Completed,U2222,East,High,2024-08-29,5,Net Banking,item_195,1933.25
ORD101455,P1486,Books,820.7,2915.36,7225.68,Completed,U2549,North,High,2024-02-16,17,Net Banking,item_201,3440.12
ORD101456,P1139,Groceries,1310.05,3644.88,3613.06,Completed,U2490,West,High,2024-05-21,4,Debit Card,item_21,4300.96
ORD101458,P1522,Sports,2517.71,1272.73,7944.73,Completed,U3276,South,High,2024-01-11,5,Net Banking,item_51,1501.82
ORD101463,P1259,Groceries,1300.66,2624.86,5813.35,Completed,U3039,West,Medium,2025-06-11,20,UPI,item_203,3097.33
ORD101466,P1235,Groceries,1260.42,2192.65,1332.75,Completed,U3321,South,Medium,2025-01-25,10,Debit Card,item_324,2587.33
ORD101467,P1409,Groceries,916.67,3711.85,6986.73,Completed,U3278,East,Low,2024-04-16,12,Credit Card,item_418,4379.98
ORD101470,P1178,Books,4330.21,80.47,7716.47,Completed,U3362,North,Medium,2024-10-26,6,Credit Card,item_114,94.95
ORD101476,P1506,Clothing,1967.14,3914.25,2827.28,Completed,U2058,West,Medium,2025-05-27,7,Debit Card,item_440,4618.82
ORD101479,P1859,Sports,4954.26,2255.6,2112.35,Completed,U3413,North,Low,2025-09-29,4,Credit Card,item_46,2661.61
ORD101493,P1027,Electronics,1903.32,2764.45,6790.03,Completed,U3082,South,Low,2025-09-18,3,UPI,item_296,3262.05
ORD101501,P1098,Toys,4506.43,1609.78,6391.45,Completed,U2081,South,Medium,2024-06-14,5,Debit Card,item_472,1899.54
ORD101503,P1468,Sports,2224.08,505.39,3834.18,Completed,U2188,West,Low,2025-07-10,12,COD,item_269,596.36
ORD101509,P1175,Furniture,211.8,425.71,7323.29,Completed,U3178,West,Low,2025-02-22,7,UPI,item_346,502.34
ORD101515,P1769,Furniture,3274.19,1268.8,1007.77,Completed,U2061,North,Low,2025-04-11,19,Credit Card,item_201,1497.18
ORD101521,P1356,Groceries,3858.72,160.71,6365.54,Completed,U3208,North,Medium,2024-01-11,3,Debit Card,item_238,189.64
ORD101525,P1320,Furniture,4243.86,3794.05,530.32,Completed,U3371,North,High,2024-12-12,15,Credit Card,item_341,4476.98
ORD101563,P1463,Books,3999.9,2467.01,6323.69,Completed,U2253,West,Medium,2024-06-26,7,COD,item_7,2911.07
ORD101576,P1619,Books,3742.17,299.96,622.16,Completed,U2599,Central,Low,2024-08-15,5,Debit Card,item_2,353.95
ORD101581,P1432,Groceries,968.06,261.58,3030.24,Completed,U2792,South,Low,2025-07-29,11,Credit Card,item_125,308.66
ORD101592,P1611,Electronics,749.31,245.57,3837.76,Completed,U2421,South,High,2024-03-13,9,Debit Card,item_488,289.77
ORD101596,P1061,Toys,1887.26,3499.68,5793.69,Completed,U2328,East,Medium,2025-05-04,5,Credit Card,item_288,4129.62
ORD101610,P1876,Toys,4675.49,703.67,7861.1,Completed,U2451,East,Medium,2025-03-18,10,COD,item_61,830.33
ORD101617,P1917,Furniture,278.5,1400.95,247.69,Completed,U2757,North,Medium,2025-03-29,10,UPI,item_428,1653.12
ORD101628,P1983,Sports,3485.26,2153.6,5245.14,Completed,U2979,North,Low,2024-07-16,15,Debit Card,item_187,2541.25
ORD101629,P1103,Sports,3072.91,1735.54,4141.28,Completed,U2854,West,Low,2024-12-16,19,UPI,item_119,2047.94
ORD101635,P1892,Furniture,4581.29,3986.96,2029.64,Completed,U2780,South,High,2025-06-05,20,UPI,item_158,4704.61
ORD101640,P1291,Furniture,4336.75,2132.22,4142.81,Completed,U3366,East,High,2024-03-02,10,Net Banking,item_37,2516.02
ORD101647,P1428,Furniture,2129.73,2973.16,3686.58,Completed,U3449,Central,Medium,2025-01-20,20,Net Banking,item_15,3508.33
ORD101653,P1712,Sports,4688.98,2322.16,2617.36,Completed,U2045,East,High,2025-01-27,6,Debit Card,item_77,2740.15
ORD101658,P1958,Books,2628.66,3592.08,4914.57,Completed,U2241,West,High,2024-02-14,3,Debit Card,item_320,4238.65
ORD101666,P1320,Books,4172.2,3329.7,7859.34,Completed,U2777,North,Medium,2024-03-21,10,COD,item_241,3929.05
ORD101692,P1915,Toys,2974.53,460.84,7235.24,Completed,U2924,South,High,2024-10-24,13,COD,item_256,543.79
ORD101693,P1142,Electronics,1782.76,2380.31,5401.37,Completed,U2896,Central,Medium,2024-04-22,14,COD,item_48,2808.77
ORD101694,P1791,Sports,4882.59,2486.31,4011.98,Completed,U3150,South,Medium,2024-11-12,14,COD,item_180,2933.85
ORD101710,P1990,Toys,2489.92,3041.25,587.52,Completed,U2959,East,Low,2024-11-13,15,UPI,item_292,3588.67
ORD101711,P1525,Clothing,4840.11,1975.76,1342.42,Completed,U2270,North,Low,2025-05-12,4,Net Banking,item_81,2331.4
ORD101718,P1918,Electronics,1832.55,3846.12,7630.68,Completed,U3077,Central,Medium,2025-07-14,17,COD,item_302,4538.42
ORD101720,P1929,Sports,2183.54,2792.44,4428.85,Completed,U3321,West,High,2024-01-22,16,Debit Card,item_112,3295.08
ORD101723,P1577,Books,1491.94,1339.24,3436.95,Completed,U3450,Central,Medium,2024-04-13,3,Credit Card,item_304,1580.3
ORD101724,P1607,Groceries,1245.89,1594.06,6280.98,Completed,U2647,Central,Medium,2024-04-06,4,Credit Card,item_146,1880.99
ORD101726,P1515,Sports,3850.28,3360.68,932.1,Completed,U2839,East,High,2025-06-11,2,COD,item_210,3965.6
ORD101729,P1400,Furniture,4858.12,2516.06,3663.64,Completed,U3256,North,Medium,2025-06-01,6,UPI,item_432,2968.95
ORD101732,P1854,Furniture,2926.65,3233.38,7434.96,Completed,U3489,East,High,2024-06-15,13,Credit Card,item_414,3815.39
ORD101735,P1509,Clothing,,2797.31,6951.51,Completed,U2659,East,Low,2024-11-20,11,Debit Card,item_133,3300.83
ORD101753,P1302,Toys,4408.39,3860.13,904.69,Completed,U3014,West,Medium,2024-02-15,6,Credit Card,item_480,4554.95
ORD101759,P1495,Groceries,4591.76,1619.57,985.89,Completed,U2344,South,Low,2025-03-26,1,Credit Card,item_319,1911.09
ORD101764,P1139,Toys,2076.67,731.32,3293.24,Completed,U3023,North,High,2025-07-01,3,COD,item_197,862.96
ORD101771,P1139,Clothing,3241.26,3413.48,4602.21,Completed,U2870,North,High,2025-05-16,2,Credit Card,item_450,4027.91
ORD101772,P1858,Furniture,,1525.74,3375.88,Completed,U3072,Central,Medium,2024-05-04,20,Net Banking,item_178,1800.37
ORD101779,P1379,Furniture,4413.74,3161.94,5175.87,Completed,U3314,East,Low,2024-04-02,18,UPI,item_367,3731.09
ORD101785,P1732,Toys,3837.78,1535.43,1138.88,Completed,U3481,East,Low,2025-05-27,17,Debit Card,item_273,1811.81
ORD101790,P1796,Sports,88.97,1085.85,4057.93,Completed,U2660,East,High,2024-02-10,3,Credit Card,item_230,1281.3
ORD101798,P1736,Sports,3546.57,3793.99,4881.15,Completed,U2755,West,Low,2025-05-26,13,COD,item_390,4476.91
ORD101803,P1827,Books,1616.64,3649.02,3438.5,Completed,U2758,South,Low,2025-08-18,4,COD,item_145,4305.84
ORD101811,P1461,Clothing,4947.05,2446.3,5388.44,Completed,U2247,West,Low,2024-10-30,3,Debit Card,item_419,2886.63
ORD101812,P1944,Toys,4266.05,2190.7,2008.67,Completed,U2381,North,Low,2024-07-16,16,UPI,item_434,2585.03
ORD101817,P1917,Electronics,2466.02,3777.69,6380.87,Completed,U3438,Central,Low,2024-08-23,1,COD,item_156,4457.67
ORD101818,P1876,Clothing,4162.71,1215.81,2319.79,Completed,U2631,East,Low,2025-04-17,10,Credit Card,item_176,1434.66
ORD101829,P1209,Toys,2938.18,1322.02,5785.99,Completed,U3056,West,Medium,2024-07-12,8,Net Banking,item_415,1559.98
ORD101831,P1084,Sports,555.25,1939.18,3228.0,Completed,U2881,South,High,2025-08-30,4,Net Banking,item_55,2288.23
ORD101833,P1789,Electronics,1859.53,787.04,5525.37,Completed,U2048,Central,Low,2025-06-02,14,COD,item_186,928.71
ORD101835,P1294,Sports,,918.51,886.63,Completed,U3250,North,Low,2024-11-20,15,Net Banking,item_158,1083.84
ORD101839,P1444,Clothing,3608.38,1876.11,130.65,Completed,U2089,East,Medium,2024-01-02,10,COD,item_303,2213.81
ORD101844,P1288,Electronics,1494.78,2002.15,393.37,Completed,U3313,East,Low,2024-03-18,20,UPI,item_350,2362.54
ORD101856,P1255,Sports,554.63,2569.88,3732.34,Completed,U3088,South,High,2024-02-27,4,COD,item_460,3032.46
ORD101859,P1298,Clothing,2155.73,836.46,3148.37,Completed,U3415,Central,Low,2024-02-16,20,UPI,item_415,987.02
ORD101862,P1313,Electronics,2681.6,1440.6,1486.51,Completed,U2938,East,Medium,2025-05-09,1,Debit Card,item_183,1699.91
ORD101866,P1633,Groceries,2490.51,2514.39,1715.15,Completed,U2159,South,Medium,2025-07-04,4,UPI,item_212,2966.98
ORD101870,P1315,Sports,2431.3,43.16,5581.71,Completed,U2630,South,Medium,2024-11-21,9,Net Banking,item_20,50.93
ORD101871,P1384,Electronics,1482.33,1336.48,7486.46,Completed,U2163,East,High,2024-10-02,2,UPI,item_102,1577.05
ORD101875,P1456,Furniture,153.78,753.48,7493.01,Completed,U2738,East,High,2025-02-21,6,Debit Card,item_181,889.11
ORD101880,P1309,Electronics,706.34,3536.34,1355.91,Completed,U3488,Central,High,2024-06-28,19,Debit Card,item_149,4172.88
ORD101881,P1267,Books,3537.23,3933.32,2083.05,Completed,U2305,Central,High,2025-06-15,3,UPI,item_474,4641.32
ORD101889,P1564,Clothing,1826.34,3419.63,6788.83,Completed,U2231,South,Medium,2024-09-03,14,Net Banking,item_232,4035.16
ORD101899,P1950,Furniture,1868.1,1532.94,1082.65,Completed,U2832,West,Medium,2024-11-06,6,Debit Card,item_410,1808.87
ORD101914,P1143,Sports,,1489.21,5433.22,Completed,U2333,Central,Low,2024-07-16,6,Credit Card,item_189,1757.27
ORD101916,P1066,Groceries,4204.73,3426.53,2347.1,Completed,U3384,Central,High,2024-04-08,14,Net Banking,item_266,4043.31
ORD101925,P1073,Furniture,731.39,950.57,3121.53,Completed,U2386,Central,Low,2024-04-14,15,Debit Card,item_469,1121.67
ORD101935,P1320,Toys,1077.3,1337.75,2875.03,Completed,U2683,East,Medium,2025-03-01,14,UPI,item_412,1578.54
ORD101936,P1123,Furniture,2470.29,1601.09,2468.44,Completed,U3004,Central,Low,2025-02-18,5,Debit Card,item_428,1889.29
ORD101937,P1929,Books,2856.59,1549.99,6667.54,Completed,U3042,North,Medium,2025-06-02,8,Net Banking,item_75,1828.99
ORD101942,P1155,Groceries,1500.04,585.9,4822.83,Completed,U2484,West,High,2025-05-18,15,COD,item_490,691.36
ORD101953,P1520,Sports,2892.04,3174.81,3275.52,Completed,U2601,South,Low,2025-04-03,7,Net Banking,item_257,3746.28
ORD101962,P1976,Clothing,3336.16,602.35,5817.16,Completed,U2769,East,Low,2024-02-29,18,Debit Card,item_268,710.77
ORD101964,P1017,Electronics,2546.61,215.23,3661.59,Completed,U3115,West,Low,2024-07-12,8,Net Banking,item_124,253.97
ORD101967,P1635,Books,3461.18,2896.03,2156.85,Completed,U2500,South,High,2024-09-30,1,Net Banking,item_258,3417.32
ORD101969,P1235,Groceries,,1124.19,4845.45,Completed,U2649,North,High,2025-06-16,18,Net Banking,item_67,1326.54
ORD101970,P1328,Electronics,4937.8,2564.0,3791.07,Completed,U3303,East,High,2025-07-21,5,COD,item_169,3025.52
ORD101973,P1455,Furniture,3028.16,2324.89,5349.76,Completed,U2467,East,Medium,2024-08-07,11,Credit Card,item_405,2743.37
ORD101976,P1579,Books,4121.19,957.79,1297.78,Completed,U3315,East,Low,2025-08-15,10,Credit Card,item_49,1130.19
ORD101989,P1362,Toys,666.06,3299.94,6985.27,Completed,U2421,South,Low,2024-06-03,10,Net Banking,item_55,3893.93
ORD101991,P1152,Groceries,1947.38,527.4,1021.69,Completed,U2438,West,High,2024-03-16,8,Debit Card,item_103,622.33
ORD101993,P1845,Groceries,2014.72,32.27,5749.6,Completed,U2835,South,Medium,2025-02-25,9,Credit Card,item_292,38.08
ORD101995,P1658,Electronics,2534.81,2119.24,891.58,Completed,U3187,West,Low,2024-09-26,17,Debit Card,item_364,2500.7
ORD101998,P1835,Books,2652.16,648.64,1383.24,Completed,U3263,South,Medium,2025-09-01,18,Credit Card,item_492,765.4
ORD102002,P1537,Sports,3981.46,1816.86,5147.79,Completed,U2110,East,Low,2025-04-24,11,Credit Card,item_256,2143.89
ORD102006,P1259,Groceries,3653.66,1325.31,4456.26,Completed,U2896,East,High,2025-06-26,20,Credit Card,item_481,1563.87
ORD102007,P1752,Groceries,503.08,949.02,6246.43,Completed,U3372,West,Medium,2025-02-12,14,COD,item_495,1119.84
ORD102037,P1689,Groceries,986.79,291.13,6955.42,Completed,U2448,West,High,2024-11-01,12,Credit Card,item_303,343.53
ORD102038,P1767,Clothing,2627.09,1174.24,675.53,Completed,U2137,North,Low,2025-09-05,1,Debit Card,item_239,1385.6
ORD102050,P1707,Electronics,,313.1,3059.94,Completed,U3321,South,Low,2024-08-07,16,COD,item_354,369.46
ORD102054,P1890,Groceries,3921.05,3661.49,6041.32,Completed,U3011,East,Low,2024-01-26,5,Debit Card,item_167,4320.56
ORD102056,P1783,Toys,4161.91,2177.79,6162.28,Completed,U2749,West,Low,2024-07-22,14,UPI,item_413,2569.79
ORD102080,P1249,Groceries,3526.58,3704.92,6685.89,Completed,U2545,North,Medium,2024-07-30,8,Net Banking,item_441,4371.81
ORD102083,P1067,Books,2069.48,2625.82,2255.21,Completed,U2915,Central,High,2025-08-29,9,UPI,item_128,3098.47
ORD102084,P1511,Toys,3324.9,1645.57,4277.57,Completed,U2108,North,High,2024-11-28,15,Net Banking,item_235,1941.77
ORD102088,P1150,Books,4957.82,2562.8,867.03,Completed,U2403,Central,High,2025-09-06,17,UPI,item_192,3024.1
ORD102096,P1310,Electronics,3547.75,3698.44,4958.6,Completed,U2585,South,Medium,2024-09-07,3,Debit Card,item_483,4364.16
ORD102106,P1865,Toys,1666.17,3993.69,7805.63,Completed,U3291,Central,Low,2025-05-31,5,UPI,item_194,4712.55
ORD102114,P1411,Toys,1960.37,1683.88,1480.25,Completed,U2224,West,Low,2024-09-25,15,Net Banking,item_448,1986.98
ORD102123,P1770,Electronics,3996.55,396.28,3968.29,Completed,U2603,North,Medium,2025-06-20,6,Debit Card,item_313,467.61
ORD102128,P1933,Books,708.94,1299.32,461.04,Completed,U2517,North,High,2024-03-18,19,Credit Card,item_72,1533.2
ORD102129,P1982,Clothing,2545.18,2773.69,7667.14,Completed,U2653,East,Medium,2025-02-02,5,Debit Card,item_106,3272.95
ORD102136,P1910,Sports,3768.38,591.76,6791.76,Completed,U2913,North,Low,2024-05-26,4,Net Banking,item_278,698.28
ORD102139,P1862,Furniture,3395.13,759.86,2476.64,Completed,U2890,North,Medium,2024-09-22,17,Debit Card,item_167,896.63
ORD102149,P1307,Groceries,2150.38,2598.46,6840.14,Completed,U3268,Central,Medium,2024-01-17,3,COD,item_233,3066.18
